unit_id,created_at,golden,id,missed,started_at,tainted,channel,trust,worker_id,country,region,city,ip,relevant2brexit,opinion,tweet_id,relevant2brexit_gold,tweet,opinion_gold
2663779756,2/28/2020 9:43,FALSE,5486681093,,2/28/2020 9:41,FALSE,clixsense,1,28665063,ESP,31,Alcantarilla,84.123.115.178,yes,-1,1.22448E+18,,"Brexit day: 'stupid' Britain has put others off leaving.

The man who wrote article 50 has claimed that the ""last great benefit"" the UK has brought to the European Union is that no other country will be ""stupid"" enough to leave.
#Brexit #Article50
https://t.co/PR5pydoi6j",
2663779756,2/28/2020 9:44,FALSE,5486681268,,2/28/2020 9:41,FALSE,feca,0.8462,45467952,USA,VA,Manassas,23.105.1.203,yes,0,1.22448E+18,,"Brexit day: 'stupid' Britain has put others off leaving.

The man who wrote article 50 has claimed that the ""last great benefit"" the UK has brought to the European Union is that no other country will be ""stupid"" enough to leave.
#Brexit #Article50
https://t.co/PR5pydoi6j",
2663779756,2/28/2020 20:59,FALSE,5487475932,,2/28/2020 20:58,FALSE,feca,0.7647,45349038,USA,AZ,Chandler,23.83.129.202,yes,0,1.22448E+18,,"Brexit day: 'stupid' Britain has put others off leaving.

The man who wrote article 50 has claimed that the ""last great benefit"" the UK has brought to the European Union is that no other country will be ""stupid"" enough to leave.
#Brexit #Article50
https://t.co/PR5pydoi6j",
2663779756,2/28/2020 21:05,FALSE,5487482859,,2/28/2020 21:05,FALSE,clixsense,0.7419,45105981,PER,15,Lima,179.6.195.192,yes,-1,1.22448E+18,,"Brexit day: 'stupid' Britain has put others off leaving.

The man who wrote article 50 has claimed that the ""last great benefit"" the UK has brought to the European Union is that no other country will be ""stupid"" enough to leave.
#Brexit #Article50
https://t.co/PR5pydoi6j",
2663779757,2/28/2020 20:42,FALSE,5487439288,,2/28/2020 20:40,FALSE,feca,0.85,45166612,GRC,,,178.59.77.85,yes,-1,1.22448E+18,,"TheAeronut ""Brexit means #Brexit and we're going to make a Titanic, a Titanic success of it so thank you!"" #BrexitDay https://t.co/k8Fzpn1Wgn",
2663779757,2/28/2020 21:07,FALSE,5487484873,,2/28/2020 21:05,FALSE,gifthunterclub,0.8667,45596761,VEN,13,Barquisimeto,201.243.10.162,yes,2,1.22448E+18,,"TheAeronut ""Brexit means #Brexit and we're going to make a Titanic, a Titanic success of it so thank you!"" #BrexitDay https://t.co/k8Fzpn1Wgn",
2663779757,2/28/2020 21:11,FALSE,5487488879,,2/28/2020 21:10,FALSE,clixsense,0.7419,45105981,PER,15,Lima,179.6.195.192,yes,0,1.22448E+18,,"TheAeronut ""Brexit means #Brexit and we're going to make a Titanic, a Titanic success of it so thank you!"" #BrexitDay https://t.co/k8Fzpn1Wgn",
2663779757,2/28/2020 21:20,FALSE,5487498638,,2/28/2020 21:09,FALSE,feca,0.8462,45486557,VEN,13,Barquisimeto,201.243.24.96,yes,2,1.22448E+18,,"TheAeronut ""Brexit means #Brexit and we're going to make a Titanic, a Titanic success of it so thank you!"" #BrexitDay https://t.co/k8Fzpn1Wgn",
2663779757,2/28/2020 21:32,FALSE,5487510870,,2/28/2020 21:31,FALSE,feca,0.7143,45267467,VEN,3,Arichuna,190.78.169.138,yes,0,1.22448E+18,,"TheAeronut ""Brexit means #Brexit and we're going to make a Titanic, a Titanic success of it so thank you!"" #BrexitDay https://t.co/k8Fzpn1Wgn",
2663779758,2/28/2020 21:07,FALSE,5487484653,,2/28/2020 21:06,FALSE,clixsense,0.7368,39592819,TUR,35,Izmir,85.107.88.123,yes,1,1.22448E+18,,"""It is a very, very significant break... the world should be nations, free market democracies and not globalist bureaucracies"" Nigel Farage about #Brexit and #Trump's vision of the world.",
2663779758,2/28/2020 21:07,FALSE,5487485043,,2/28/2020 21:06,FALSE,feca,0.7,45184116,EGY,17,Assiut,197.40.182.97,yes,1,1.22448E+18,,"""It is a very, very significant break... the world should be nations, free market democracies and not globalist bureaucracies"" Nigel Farage about #Brexit and #Trump's vision of the world.",
2663779758,2/28/2020 21:09,FALSE,5487486491,,2/28/2020 21:06,FALSE,feca,0.8372,45453988,USA,NY,Buffalo,198.12.76.217,yes,1,1.22448E+18,,"""It is a very, very significant break... the world should be nations, free market democracies and not globalist bureaucracies"" Nigel Farage about #Brexit and #Trump's vision of the world.",
2663779758,2/28/2020 21:21,FALSE,5487499969,,2/28/2020 21:06,FALSE,clixsense,1,45486698,USA,TX,Dallas,172.241.37.154,yes,1,1.22448E+18,,"""It is a very, very significant break... the world should be nations, free market democracies and not globalist bureaucracies"" Nigel Farage about #Brexit and #Trump's vision of the world.",
2663779758,2/28/2020 21:24,FALSE,5487502950,,2/28/2020 21:22,FALSE,clixsense,0.8696,45173074,VEN,25,Caracas,186.167.243.18,yes,1,1.22448E+18,,"""It is a very, very significant break... the world should be nations, free market democracies and not globalist bureaucracies"" Nigel Farage about #Brexit and #Trump's vision of the world.",
2663779759,2/28/2020 20:48,FALSE,5487460972,,2/28/2020 20:47,FALSE,feca,0.75,45563765,VEN,14,Caño Raya,190.97.233.2,yes,0,1.22448E+18,,"We have many musician friends that tour Europe please consider reading and signing this.
#change #brexit #petition 

https://t.co/07VxYoJbls",
2663779759,2/28/2020 20:49,FALSE,5487463002,,2/28/2020 20:47,FALSE,neodev,0.7273,44980817,VEN,4,Maracay,186.92.151.78,yes,1,1.22448E+18,,"We have many musician friends that tour Europe please consider reading and signing this.
#change #brexit #petition 

https://t.co/07VxYoJbls",
2663779759,2/28/2020 20:50,FALSE,5487464752,,2/28/2020 20:49,FALSE,feca,0.7857,45474463,VEN,14,Mérida,190.207.140.238,yes,0,1.22448E+18,,"We have many musician friends that tour Europe please consider reading and signing this.
#change #brexit #petition 

https://t.co/07VxYoJbls",
2663779759,2/28/2020 20:54,FALSE,5487470054,,2/28/2020 20:53,FALSE,clixsense,0.7419,45105981,PER,15,Lima,179.6.195.192,no,,1.22448E+18,,"We have many musician friends that tour Europe please consider reading and signing this.
#change #brexit #petition 

https://t.co/07VxYoJbls",
2663779759,2/28/2020 21:10,FALSE,5487487610,,2/28/2020 21:02,FALSE,feca,0.8571,45472617,USA,TX,Dallas,172.241.153.58,yes,1,1.22448E+18,,"We have many musician friends that tour Europe please consider reading and signing this.
#change #brexit #petition 

https://t.co/07VxYoJbls",
2663779760,2/28/2020 9:43,FALSE,5486680398,,2/28/2020 9:42,FALSE,instagc,0.7833,45351233,GBR,I3,Gillingham,94.11.188.244,yes,0,1.22433E+18,,"Brexit lets the UK take back control of its currency and borders. Liberdus lets you take back control of your currency which has no borders. It's time you govern your own money.

#blockchain #brexit #cryptocurrency #finance https://t.co/QnggisdMah",
2663779760,2/28/2020 9:47,FALSE,5486685296,,2/28/2020 9:46,FALSE,feca,0.7619,45220201,VEN,4,Maracay,186.92.177.190,yes,1,1.22433E+18,,"Brexit lets the UK take back control of its currency and borders. Liberdus lets you take back control of your currency which has no borders. It's time you govern your own money.

#blockchain #brexit #cryptocurrency #finance https://t.co/QnggisdMah",
2663779760,2/28/2020 9:48,FALSE,5486686801,,2/28/2020 9:46,FALSE,feca,0.8462,45467952,USA,VA,Manassas,23.105.1.203,yes,1,1.22433E+18,,"Brexit lets the UK take back control of its currency and borders. Liberdus lets you take back control of your currency which has no borders. It's time you govern your own money.

#blockchain #brexit #cryptocurrency #finance https://t.co/QnggisdMah",
2663779760,2/28/2020 9:52,FALSE,5486690332,,2/28/2020 9:50,FALSE,clixsense,1,28665063,ESP,31,Alcantarilla,84.123.115.178,yes,1,1.22433E+18,,"Brexit lets the UK take back control of its currency and borders. Liberdus lets you take back control of your currency which has no borders. It's time you govern your own money.

#blockchain #brexit #cryptocurrency #finance https://t.co/QnggisdMah",
2663779760,2/28/2020 9:57,FALSE,5486695937,,2/28/2020 9:54,FALSE,feca,0.8182,45575164,ROU,14,Constanta,188.26.64.96,yes,1,1.22433E+18,,"Brexit lets the UK take back control of its currency and borders. Liberdus lets you take back control of your currency which has no borders. It's time you govern your own money.

#blockchain #brexit #cryptocurrency #finance https://t.co/QnggisdMah",
2663779761,2/28/2020 21:02,FALSE,5487478882,,2/28/2020 21:01,FALSE,instagc,0.7833,45351233,GBR,I3,Gillingham,94.11.188.244,no,,1.22363E+18,,"Strait of Belle Isle. Jan 31, 2020 #darktickle #newfoundland #labrador #exploreNL #exploreCanada #vikingtrail #lanseauxmeadows #nature #landscapes #photography #photooftheday #travel #nlwx #brexit https://t.co/5LVy6ATE48",
2663779761,2/28/2020 21:03,FALSE,5487480448,,2/28/2020 21:00,FALSE,feca,0.75,45219898,VEN,25,Caracas,186.167.250.132,yes,0,1.22363E+18,,"Strait of Belle Isle. Jan 31, 2020 #darktickle #newfoundland #labrador #exploreNL #exploreCanada #vikingtrail #lanseauxmeadows #nature #landscapes #photography #photooftheday #travel #nlwx #brexit https://t.co/5LVy6ATE48",
2663779761,2/28/2020 21:04,FALSE,5487481809,,2/28/2020 21:03,FALSE,feca,0.7895,45303254,VEN,25,Caracas,186.167.243.159,no,,1.22363E+18,,"Strait of Belle Isle. Jan 31, 2020 #darktickle #newfoundland #labrador #exploreNL #exploreCanada #vikingtrail #lanseauxmeadows #nature #landscapes #photography #photooftheday #travel #nlwx #brexit https://t.co/5LVy6ATE48",
2663779761,2/28/2020 21:06,FALSE,5487483140,,2/28/2020 21:05,FALSE,feca,0.7,45184116,EGY,17,Assiut,197.40.182.97,yes,0,1.22363E+18,,"Strait of Belle Isle. Jan 31, 2020 #darktickle #newfoundland #labrador #exploreNL #exploreCanada #vikingtrail #lanseauxmeadows #nature #landscapes #photography #photooftheday #travel #nlwx #brexit https://t.co/5LVy6ATE48",
2663779761,2/28/2020 23:04,FALSE,5487608690,,2/28/2020 23:02,FALSE,clixsense,0.9375,44757797,VEN,25,Caracas,186.167.250.213,no,,1.22363E+18,,"Strait of Belle Isle. Jan 31, 2020 #darktickle #newfoundland #labrador #exploreNL #exploreCanada #vikingtrail #lanseauxmeadows #nature #landscapes #photography #photooftheday #travel #nlwx #brexit https://t.co/5LVy6ATE48",
2663779762,2/28/2020 21:16,FALSE,5487494094,,2/28/2020 21:15,FALSE,feca,0.7647,45461174,PER,15,Lima,190.233.26.138,yes,0,1.22448E+18,,"#Brexit aka Make Scotland (and SNP) Great Again!
#indyref2 https://t.co/6cCo1KU7QA",
2663779762,2/28/2020 21:16,FALSE,5487494261,,2/28/2020 21:15,FALSE,feca,0.8372,45453988,USA,NY,Buffalo,198.12.76.217,yes,1,1.22448E+18,,"#Brexit aka Make Scotland (and SNP) Great Again!
#indyref2 https://t.co/6cCo1KU7QA",
2663779762,2/28/2020 21:16,FALSE,5487494399,,2/28/2020 21:15,FALSE,feca,0.8182,45648796,VEN,25,Caracas,186.90.228.173,yes,1,1.22448E+18,,"#Brexit aka Make Scotland (and SNP) Great Again!
#indyref2 https://t.co/6cCo1KU7QA",
2663779762,2/28/2020 21:17,FALSE,5487495135,,2/28/2020 21:15,FALSE,feca,0.9091,45451422,USA,NJ,Clifton,104.131.176.234,yes,1,1.22448E+18,,"#Brexit aka Make Scotland (and SNP) Great Again!
#indyref2 https://t.co/6cCo1KU7QA",
2663779762,2/28/2020 21:17,FALSE,5487495754,,2/28/2020 21:15,FALSE,feca,0.75,45309580,VEN,13,Barquisimeto,190.200.147.24,no,,1.22448E+18,,"#Brexit aka Make Scotland (and SNP) Great Again!
#indyref2 https://t.co/6cCo1KU7QA",
2663779763,2/28/2020 21:08,FALSE,5487486029,,2/28/2020 21:07,FALSE,instagc,0.7833,45351233,GBR,I3,Gillingham,94.11.188.244,yes,0,1.22444E+18,,Today's #Brexit news highlights the importance of continuing with the strong team of @simoncoveney and @HMcEntee. The negotiations are most certainly not over and Irish interests need to remain at the forefront. @DecKelleher also doing fantastic work.,
2663779763,2/28/2020 21:13,FALSE,5487491353,,2/28/2020 21:07,FALSE,clixsense,0.9,45494723,VEN,14,Mérida,200.75.153.162,yes,0,1.22444E+18,,Today's #Brexit news highlights the importance of continuing with the strong team of @simoncoveney and @HMcEntee. The negotiations are most certainly not over and Irish interests need to remain at the forefront. @DecKelleher also doing fantastic work.,
2663779763,2/28/2020 21:37,FALSE,5487514878,,2/28/2020 21:37,FALSE,feca,0.7179,45486427,VEN,25,Caracas,201.209.224.79,yes,1,1.22444E+18,,Today's #Brexit news highlights the importance of continuing with the strong team of @simoncoveney and @HMcEntee. The negotiations are most certainly not over and Irish interests need to remain at the forefront. @DecKelleher also doing fantastic work.,
2663779763,2/28/2020 21:38,FALSE,5487515646,,2/28/2020 21:37,FALSE,clixsense,0.8462,45646072,PER,15,Lima,179.6.195.192,yes,1,1.22444E+18,,Today's #Brexit news highlights the importance of continuing with the strong team of @simoncoveney and @HMcEntee. The negotiations are most certainly not over and Irish interests need to remain at the forefront. @DecKelleher also doing fantastic work.,
2663779763,2/28/2020 21:51,FALSE,5487533565,,2/28/2020 21:40,FALSE,neodev,0.8,45215691,VEN,13,Barquisimeto,201.249.121.16,yes,0,1.22444E+18,,Today's #Brexit news highlights the importance of continuing with the strong team of @simoncoveney and @HMcEntee. The negotiations are most certainly not over and Irish interests need to remain at the forefront. @DecKelleher also doing fantastic work.,
2663779764,2/28/2020 21:18,FALSE,5487496717,,2/28/2020 21:18,FALSE,feca,0.7647,45461174,PER,15,Lima,190.233.26.138,yes,1,1.22441E+18,,"We can't now stop #Brexit. The UK has left the EU. But, every single person who cares about our country should be supporting the government getting the best possible deal with the EU before the end of the transition period. Anyone who disagrees with this is not a true patriot!",
2663779764,2/28/2020 21:18,FALSE,5487497010,,2/28/2020 21:18,FALSE,feca,0.7647,45349038,USA,AZ,Chandler,23.83.129.202,yes,-1,1.22441E+18,,"We can't now stop #Brexit. The UK has left the EU. But, every single person who cares about our country should be supporting the government getting the best possible deal with the EU before the end of the transition period. Anyone who disagrees with this is not a true patriot!",
2663779764,2/28/2020 21:18,FALSE,5487497302,,2/28/2020 21:17,FALSE,feca,0.8571,45242826,EGY,24,Sohag,156.195.21.143,yes,1,1.22441E+18,,"We can't now stop #Brexit. The UK has left the EU. But, every single person who cares about our country should be supporting the government getting the best possible deal with the EU before the end of the transition period. Anyone who disagrees with this is not a true patriot!",
2663779764,2/28/2020 21:21,FALSE,5487499625,,2/28/2020 21:18,FALSE,feca,0.875,45558436,VEN,4,Barrio Campo Alegre,186.89.195.122,yes,0,1.22441E+18,,"We can't now stop #Brexit. The UK has left the EU. But, every single person who cares about our country should be supporting the government getting the best possible deal with the EU before the end of the transition period. Anyone who disagrees with this is not a true patriot!",
2663779764,2/28/2020 21:53,FALSE,5487536393,,2/28/2020 21:51,FALSE,neodev,0.8571,45120438,VEN,25,Caracas,190.79.82.39,yes,-1,1.22441E+18,,"We can't now stop #Brexit. The UK has left the EU. But, every single person who cares about our country should be supporting the government getting the best possible deal with the EU before the end of the transition period. Anyone who disagrees with this is not a true patriot!",
2663779765,2/28/2020 20:56,FALSE,5487472121,,2/28/2020 20:55,FALSE,clixsense,0.7419,45105981,PER,15,Lima,179.6.195.192,yes,0,1.22448E+18,,#FridayMorningMarkout Don't #Brexit Without Reading These Cracking Facts About hte United Kingdom https://t.co/mKVFEgd7JV https://t.co/a6TJVEAGbU,
2663779765,2/28/2020 20:56,FALSE,5487472979,,2/28/2020 20:55,FALSE,clixsense,0.7368,39592819,TUR,35,Izmir,85.107.88.123,yes,-1,1.22448E+18,,#FridayMorningMarkout Don't #Brexit Without Reading These Cracking Facts About hte United Kingdom https://t.co/mKVFEgd7JV https://t.co/a6TJVEAGbU,
2663779765,2/28/2020 21:02,FALSE,5487479159,,2/28/2020 20:55,FALSE,feca,0.7179,45486427,VEN,25,Caracas,201.209.224.79,yes,0,1.22448E+18,,#FridayMorningMarkout Don't #Brexit Without Reading These Cracking Facts About hte United Kingdom https://t.co/mKVFEgd7JV https://t.co/a6TJVEAGbU,
2663779765,2/28/2020 21:07,FALSE,5487484752,,2/28/2020 21:05,FALSE,neodev,0.7368,45490744,VEN,25,Caracas,201.210.63.40,no,,1.22448E+18,,#FridayMorningMarkout Don't #Brexit Without Reading These Cracking Facts About hte United Kingdom https://t.co/mKVFEgd7JV https://t.co/a6TJVEAGbU,
2663779765,2/28/2020 21:27,FALSE,5487505922,,2/28/2020 21:25,FALSE,feca,0.8571,45637886,USA,NJ,Clifton,104.131.75.86,yes,0,1.22448E+18,,#FridayMorningMarkout Don't #Brexit Without Reading These Cracking Facts About hte United Kingdom https://t.co/mKVFEgd7JV https://t.co/a6TJVEAGbU,
2663779766,2/28/2020 21:10,FALSE,5487487439,,2/28/2020 21:09,FALSE,instagc,0.7833,45351233,GBR,I3,Gillingham,94.11.188.244,yes,2,1.22355E+18,,I think it's fair to say this Tweet hasn't aged well. #Brexit #BrexitCelebration #BrexitDay https://t.co/g9YpSzo09m,
2663779766,2/28/2020 21:10,FALSE,5487487852,,2/28/2020 21:09,FALSE,feca,0.8667,45456753,USA,AZ,Phoenix,23.81.61.156,yes,1,1.22355E+18,,I think it's fair to say this Tweet hasn't aged well. #Brexit #BrexitCelebration #BrexitDay https://t.co/g9YpSzo09m,
2663779766,2/28/2020 21:10,FALSE,5487488142,,2/28/2020 21:09,FALSE,feca,0.7857,45474463,VEN,14,Mérida,190.207.140.238,yes,0,1.22355E+18,,I think it's fair to say this Tweet hasn't aged well. #Brexit #BrexitCelebration #BrexitDay https://t.co/g9YpSzo09m,
2663779766,2/28/2020 21:19,FALSE,5487497582,,2/28/2020 21:17,FALSE,neodev,1,36685488,VEN,23,Ambrosio,190.77.188.31,yes,0,1.22355E+18,,I think it's fair to say this Tweet hasn't aged well. #Brexit #BrexitCelebration #BrexitDay https://t.co/g9YpSzo09m,
2663779766,2/28/2020 21:48,FALSE,5487530981,,2/28/2020 21:43,FALSE,feca,0.9,45505369,VEN,22,Chivacoa,186.91.198.55,yes,2,1.22355E+18,,I think it's fair to say this Tweet hasn't aged well. #Brexit #BrexitCelebration #BrexitDay https://t.co/g9YpSzo09m,
2663779767,2/28/2020 21:17,FALSE,5487495599,,2/28/2020 21:16,FALSE,feca,0.9375,45353416,ARG,7,Buenos Aires,24.232.86.12,yes,0,1.22448E+18,,"#memes2020 #Brexit #IghtImmaHeadOut
I wanted to tweet a meme for #BrexitEve but I didn't make it in time. So here it is. https://t.co/FaU0ud1Ikf",
2663779767,2/28/2020 21:17,FALSE,5487496058,,2/28/2020 21:16,FALSE,feca,0.75,45563765,VEN,14,Caño Raya,190.97.233.2,yes,2,1.22448E+18,,"#memes2020 #Brexit #IghtImmaHeadOut
I wanted to tweet a meme for #BrexitEve but I didn't make it in time. So here it is. https://t.co/FaU0ud1Ikf",
2663779767,2/28/2020 21:18,FALSE,5487496979,,2/28/2020 21:16,FALSE,clixsense,0.7,43842317,PRT,4,Guimarães,89.152.31.233,yes,0,1.22448E+18,,"#memes2020 #Brexit #IghtImmaHeadOut
I wanted to tweet a meme for #BrexitEve but I didn't make it in time. So here it is. https://t.co/FaU0ud1Ikf",
2663779767,2/28/2020 21:19,FALSE,5487498026,,2/28/2020 21:18,FALSE,clixsense,0.8462,45646072,PER,15,Lima,179.6.195.192,yes,-1,1.22448E+18,,"#memes2020 #Brexit #IghtImmaHeadOut
I wanted to tweet a meme for #BrexitEve but I didn't make it in time. So here it is. https://t.co/FaU0ud1Ikf",
2663779767,2/28/2020 21:24,FALSE,5487503338,,2/28/2020 21:18,FALSE,feca,0.875,45173457,USA,NJ,Clifton,104.236.74.212,yes,0,1.22448E+18,,"#memes2020 #Brexit #IghtImmaHeadOut
I wanted to tweet a meme for #BrexitEve but I didn't make it in time. So here it is. https://t.co/FaU0ud1Ikf",
2663779768,2/28/2020 9:48,FALSE,5486686251,,2/28/2020 9:48,FALSE,instagc,0.7833,45351233,GBR,I3,Gillingham,94.11.188.244,yes,0,1.22421E+18,,"10y UST real yields are neg, and lower than their level for the panic that followed #Brexit referendum in summer 2016, chart @JohnAuthers https://t.co/A7T75MHU2j https://t.co/QBUrvYtWU3",
2663779768,2/28/2020 20:39,FALSE,5487436070,,2/28/2020 20:37,FALSE,clixsense,0.8421,45305979,VEN,11,Blanquillo,190.205.214.150,yes,0,1.22421E+18,,"10y UST real yields are neg, and lower than their level for the panic that followed #Brexit referendum in summer 2016, chart @JohnAuthers https://t.co/A7T75MHU2j https://t.co/QBUrvYtWU3",
2663779768,2/28/2020 20:51,FALSE,5487466097,,2/28/2020 20:39,FALSE,clixsense,0.7419,45105981,PER,15,Lima,179.6.195.192,yes,0,1.22421E+18,,"10y UST real yields are neg, and lower than their level for the panic that followed #Brexit referendum in summer 2016, chart @JohnAuthers https://t.co/A7T75MHU2j https://t.co/QBUrvYtWU3",
2663779768,2/28/2020 21:00,FALSE,5487477090,,2/28/2020 20:37,FALSE,neodev,0.8333,45292581,VEN,25,Caracas,186.167.243.18,yes,-1,1.22421E+18,,"10y UST real yields are neg, and lower than their level for the panic that followed #Brexit referendum in summer 2016, chart @JohnAuthers https://t.co/A7T75MHU2j https://t.co/QBUrvYtWU3",
2663779768,2/28/2020 21:01,FALSE,5487478516,,2/28/2020 21:00,FALSE,clixsense,0.7368,39592819,TUR,35,Izmir,85.107.88.123,yes,0,1.22421E+18,,"10y UST real yields are neg, and lower than their level for the panic that followed #Brexit referendum in summer 2016, chart @JohnAuthers https://t.co/A7T75MHU2j https://t.co/QBUrvYtWU3",
2663779769,2/28/2020 21:13,FALSE,5487491129,,2/28/2020 21:12,FALSE,feca,0.8372,45453988,USA,NY,Buffalo,198.12.76.217,yes,0,1.22448E+18,,"@bbcnickrobinson @BBCr4today Even, the ex-pro #Brexit,  Digital, Culture, Media and Sport Committee are looking into your beloved and rancid #BBC. You make me sick!

https://t.co/qwfWHx87uS",
2663779769,2/28/2020 21:13,FALSE,5487491448,,2/28/2020 21:12,FALSE,feca,0.9,45231273,VEN,7,Valencia,186.95.28.37,yes,0,1.22448E+18,,"@bbcnickrobinson @BBCr4today Even, the ex-pro #Brexit,  Digital, Culture, Media and Sport Committee are looking into your beloved and rancid #BBC. You make me sick!

https://t.co/qwfWHx87uS",
2663779769,2/28/2020 21:14,FALSE,5487492125,,2/28/2020 21:12,FALSE,feca,0.8,45190932,VEN,26,Catia La Mar,200.93.120.117,yes,2,1.22448E+18,,"@bbcnickrobinson @BBCr4today Even, the ex-pro #Brexit,  Digital, Culture, Media and Sport Committee are looking into your beloved and rancid #BBC. You make me sick!

https://t.co/qwfWHx87uS",
2663779769,2/28/2020 21:16,FALSE,5487494337,,2/28/2020 21:12,FALSE,clixsense,0.9091,45649133,USA,TX,Dallas,198.96.95.201,no,,1.22448E+18,,"@bbcnickrobinson @BBCr4today Even, the ex-pro #Brexit,  Digital, Culture, Media and Sport Committee are looking into your beloved and rancid #BBC. You make me sick!

https://t.co/qwfWHx87uS",
2663779769,2/28/2020 22:45,FALSE,5487590756,,2/28/2020 22:43,FALSE,neodev,1,44492590,VEN,14,Mérida,186.88.222.117,yes,0,1.22448E+18,,"@bbcnickrobinson @BBCr4today Even, the ex-pro #Brexit,  Digital, Culture, Media and Sport Committee are looking into your beloved and rancid #BBC. You make me sick!

https://t.co/qwfWHx87uS",
2663779770,2/28/2020 21:04,FALSE,5487481079,,2/28/2020 21:03,FALSE,clixsense,0.7419,45105981,PER,15,Lima,179.6.195.192,yes,-1,1.22447E+18,,"Loved writing this with @megan_feringa for @JOMEC_Parks over the weekend.

#Brexit #SixNations #Cardiff https://t.co/BxbfLsbVB1",
2663779770,2/28/2020 21:05,FALSE,5487482134,,2/28/2020 21:03,FALSE,feca,0.7179,45486427,VEN,25,Caracas,201.209.224.79,yes,2,1.22447E+18,,"Loved writing this with @megan_feringa for @JOMEC_Parks over the weekend.

#Brexit #SixNations #Cardiff https://t.co/BxbfLsbVB1",
2663779770,2/28/2020 21:05,FALSE,5487482762,,2/28/2020 21:03,FALSE,feca,0.7857,45474463,VEN,14,Mérida,190.207.140.238,yes,0,1.22447E+18,,"Loved writing this with @megan_feringa for @JOMEC_Parks over the weekend.

#Brexit #SixNations #Cardiff https://t.co/BxbfLsbVB1",
2663779770,2/28/2020 21:10,FALSE,5487487704,,2/28/2020 21:08,FALSE,feca,0.7,45299548,VEN,14,Mérida,190.207.140.238,yes,1,1.22447E+18,,"Loved writing this with @megan_feringa for @JOMEC_Parks over the weekend.

#Brexit #SixNations #Cardiff https://t.co/BxbfLsbVB1",
2663779770,2/28/2020 21:25,FALSE,5487504222,,2/28/2020 21:23,FALSE,feca,0.7692,45649757,VEN,3,Arichuna,190.78.21.59,yes,0,1.22447E+18,,"Loved writing this with @megan_feringa for @JOMEC_Parks over the weekend.

#Brexit #SixNations #Cardiff https://t.co/BxbfLsbVB1",
2663779771,2/28/2020 20:50,FALSE,5487464250,,2/28/2020 20:47,FALSE,feca,0.9,45160074,ESP,39,Torrelavega,90.77.138.189,yes,0,1.22441E+18,,"#Brexit: What Does It Mean for the European Union and Our Partners?

In a joint op-ed, @JosepBorrellF and @MichelBarnier reflect on the UK's withdrawal from the European Union and confirm the EU's commitment to an ambitious, outward-looking agenda: https://t.co/igBmKOIfW5 https://t.co/fxAFweSkG2",
2663779771,2/28/2020 20:50,FALSE,5487464898,,2/28/2020 20:49,FALSE,instagc,0.7833,45351233,GBR,I3,Gillingham,94.11.188.244,yes,0,1.22441E+18,,"#Brexit: What Does It Mean for the European Union and Our Partners?

In a joint op-ed, @JosepBorrellF and @MichelBarnier reflect on the UK's withdrawal from the European Union and confirm the EU's commitment to an ambitious, outward-looking agenda: https://t.co/igBmKOIfW5 https://t.co/fxAFweSkG2",
2663779771,2/28/2020 20:51,FALSE,5487465754,,2/28/2020 20:46,FALSE,feca,0.7273,45158596,ITA,12,Turin,188.152.68.213,yes,0,1.22441E+18,,"#Brexit: What Does It Mean for the European Union and Our Partners?

In a joint op-ed, @JosepBorrellF and @MichelBarnier reflect on the UK's withdrawal from the European Union and confirm the EU's commitment to an ambitious, outward-looking agenda: https://t.co/igBmKOIfW5 https://t.co/fxAFweSkG2",
2663779771,2/28/2020 20:58,FALSE,5487474960,,2/28/2020 20:57,FALSE,feca,0.7647,45349038,USA,AZ,Chandler,23.83.129.202,yes,0,1.22441E+18,,"#Brexit: What Does It Mean for the European Union and Our Partners?

In a joint op-ed, @JosepBorrellF and @MichelBarnier reflect on the UK's withdrawal from the European Union and confirm the EU's commitment to an ambitious, outward-looking agenda: https://t.co/igBmKOIfW5 https://t.co/fxAFweSkG2",
2663779771,2/28/2020 21:37,FALSE,5487515061,,2/28/2020 21:32,FALSE,feca,1,45576888,EGY,11,Cairo,156.215.186.72,yes,-1,1.22441E+18,,"#Brexit: What Does It Mean for the European Union and Our Partners?

In a joint op-ed, @JosepBorrellF and @MichelBarnier reflect on the UK's withdrawal from the European Union and confirm the EU's commitment to an ambitious, outward-looking agenda: https://t.co/igBmKOIfW5 https://t.co/fxAFweSkG2",
2663779772,2/28/2020 20:54,FALSE,5487469555,,2/28/2020 20:50,FALSE,feca,0.9,45160074,ESP,39,Torrelavega,90.77.138.189,yes,2,1.22447E+18,,"@britainelects @Panelbase 52 to 48? Looks like it's time for an advisory referendum! After all, once you've won that, it's the #TheWillOfThePeople which cannot be gainsaid - right, @BorisJohnson? #Brexit #indyref2 (Did I say Brexit? Sorry, I forgot we're not meant to say Brexit any more)",
2663779772,2/28/2020 20:55,FALSE,5487470937,,2/28/2020 20:53,FALSE,feca,0.875,45599641,USA,NJ,Clifton,104.131.19.173,yes,2,1.22447E+18,,"@britainelects @Panelbase 52 to 48? Looks like it's time for an advisory referendum! After all, once you've won that, it's the #TheWillOfThePeople which cannot be gainsaid - right, @BorisJohnson? #Brexit #indyref2 (Did I say Brexit? Sorry, I forgot we're not meant to say Brexit any more)",
